subjectid,flanker_rt,flanker_accuracy,flanker_error_rate,stroop_rt,stroop_accuracy,stroop_error_rate,sart_rt,sart_accuracy,sart_error_rate
185,449.1241379310345,0.9793103448275862,0.020689655172413834,679.25,0.9714285714285714,0.02857142857142858,379.7241379310345,0.9605911330049262,0.039408866995073843
186,430.7241379310345,0.896551724137931,0.10344827586206895,636.5323741007194,0.9568345323741008,0.043165467625899234,342.90909090909093,0.9015151515151515,0.09848484848484851
187,404.90344827586205,0.9862068965517241,0.01379310344827589,742.5037037037036,0.9629629629629629,0.03703703703703709,316.01428571428573,0.9380952380952381,0.06190476190476191
188,440.88275862068963,0.993103448275862,0.006896551724137945,701.1285714285714,0.9642857142857143,0.0357142857142857,314.73224043715845,0.9180327868852459,0.08196721311475408
190,516.5310344827586,1.0,0.0,992.8550724637681,0.9565217391304348,0.04347826086956519,301.39247311827955,0.9032258064516129,0.09677419354838712
191,452.80689655172415,1.0,0.0,954.6890756302521,0.957983193277311,0.04201680672268904,361.14659685863876,0.93717277486911,0.06282722513089001
192,510.11724137931037,1.0,0.0,805.6214285714286,0.9714285714285714,0.02857142857142858,282.38775510204084,0.8843537414965986,0.11564625850340138
193,410.6413793103448,0.993103448275862,0.006896551724137945,867.9424460431654,0.9928057553956835,0.007194244604316502,355.04347826086956,0.9420289855072463,0.05797101449275366
194,463.3034482758621,0.9862068965517241,0.01379310344827589,745.0220588235294,0.9485294117647058,0.05147058823529416,435.30541871921184,0.9113300492610837,0.08866995073891626
195,456.48275862068965,0.9655172413793104,0.03448275862068961,801.1079136690647,0.9712230215827338,0.02877697841726623,395.33809523809526,0.9428571428571428,0.05714285714285716
196,394.2758620689655,1.0,0.0,749.0575539568346,0.9784172661870504,0.021582733812949617,306.67251461988303,0.9122807017543859,0.08771929824561409
197,473.50344827586207,0.993103448275862,0.006896551724137945,664.0571428571428,0.9428571428571428,0.05714285714285716,388.87179487179486,0.8974358974358975,0.10256410256410253
198,545.3379310344827,0.9724137931034482,0.02758620689655178,1270.984126984127,0.9206349206349206,0.07936507936507942,434.81951219512194,0.9609756097560975,0.039024390243902474
199,363.0551724137931,0.8896551724137931,0.1103448275862069,609.3225806451613,0.9175627240143369,0.08243727598566308,300.13278008298755,0.9128630705394191,0.08713692946058094
200,483.71724137931034,0.993103448275862,0.006896551724137945,767.4748201438849,0.9856115107913669,0.014388489208633115,278.7303370786517,0.9213483146067416,0.0786516853932584
201,356.2689655172414,1.0,0.0,741.3884892086331,1.0,0.0,248.6375,0.8625,0.13749999999999996
202,399.3103448275862,0.993103448275862,0.006896551724137945,724.3571428571429,0.9428571428571428,0.05714285714285716,438.37745098039215,0.9803921568627451,0.019607843137254943
203,461.4255319148936,0.9929078014184397,0.007092198581560294,707.4963503649635,0.8686131386861314,0.13138686131386856,341.22641509433964,0.9056603773584906,0.09433962264150941
204,409.39310344827584,0.9724137931034482,0.02758620689655178,809.8308823529412,0.9264705882352942,0.07352941176470584,312.9646464646465,0.9141414141414141,0.08585858585858586
205,385.42758620689654,1.0,0.0,908.1397058823529,0.9852941176470589,0.014705882352941124,350.61722488038276,0.9569377990430622,0.0430622009569378
206,535.2344827586207,0.9793103448275862,0.020689655172413834,966.6641791044776,0.9626865671641791,0.03731343283582089,358.8937198067633,0.927536231884058,0.07246376811594202
207,563.351724137931,1.0,0.0,773.9928057553957,0.9856115107913669,0.014388489208633115,364.70588235294116,0.9754901960784313,0.02450980392156865
208,479.49655172413793,0.9517241379310345,0.0482758620689655,1043.8347826086956,0.8782608695652174,0.12173913043478257,279.4931506849315,0.8972602739726028,0.10273972602739723
209,455.63448275862066,0.9724137931034482,0.02758620689655178,939.3897058823529,0.9264705882352942,0.07352941176470584,377.73410404624275,0.9479768786127167,0.052023121387283267
210,607.1517241379311,0.8413793103448276,0.1586206896551724,699.2928571428571,0.9857142857142858,0.014285714285714235,292.32369942196533,0.9248554913294798,0.07514450867052025
211,393.1655172413793,0.9517241379310345,0.0482758620689655,537.0,0.9496402877697842,0.05035971223021585,532.0823529411765,0.8705882352941177,0.12941176470588234
212,536.303448275862,1.0,0.0,749.92700729927,0.9416058394160584,0.058394160583941646,618.9836956521739,0.9836956521739131,0.016304347826086918
213,458.13793103448273,0.993103448275862,0.006896551724137945,721.3440860215054,0.953405017921147,0.04659498207885304,323.4724409448819,0.931758530183727,0.06824146981627299
214,517.8827586206896,0.993103448275862,0.006896551724137945,1177.2307692307693,0.9487179487179487,0.05128205128205132,317.5279187817259,0.9187817258883249,0.08121827411167515
215,440.4689655172414,0.993103448275862,0.006896551724137945,747.1357142857142,0.9928571428571429,0.0071428571428571175,306.73708920187795,0.9248826291079812,0.07511737089201875
216,412.64827586206894,1.0,0.0,705.2714285714286,0.9785714285714285,0.021428571428571463,273.4854368932039,0.9174757281553398,0.08252427184466016
217,517.2,0.9724137931034482,0.02758620689655178,776.6037037037037,0.9333333333333333,0.06666666666666665,432.4776119402985,0.9751243781094527,0.02487562189054726
218,401.5931034482759,0.9862068965517241,0.01379310344827589,704.0661764705883,0.9852941176470589,0.014705882352941124,493.9850746268657,0.9651741293532339,0.03482587064676612
219,546.7724137931034,0.993103448275862,0.006896551724137945,858.875,0.9705882352941176,0.02941176470588236,322.2870813397129,0.9425837320574163,0.0574162679425837
221,597.744827586207,1.0,0.0,923.8796992481203,0.9849624060150376,0.015037593984962405,329.70935960591135,0.9261083743842364,0.07389162561576357
222,353.97241379310344,0.993103448275862,0.006896551724137945,622.6231884057971,0.9927536231884058,0.007246376811594235,266.4742268041237,0.9381443298969072,0.061855670103092786
223,578.0103448275862,0.9896551724137931,0.010344827586206917,866.5955056179776,0.9625468164794008,0.03745318352059923,305.2219387755102,0.9260204081632653,0.07397959183673475
224,612.7862068965517,1.0,0.0,1032.3731343283582,0.9850746268656716,0.014925373134328401,492.7291666666667,0.9479166666666666,0.05208333333333337
225,392.1655172413793,1.0,0.0,600.6142857142858,1.0,0.0,367.5566502463054,0.9852216748768473,0.014778325123152691
226,444.84137931034485,0.9724137931034482,0.02758620689655178,642.3285714285714,0.9714285714285714,0.02857142857142858,300.16022099447514,0.9116022099447514,0.08839779005524862
227,375.75172413793103,0.9724137931034482,0.02758620689655178,830.5954198473282,0.9847328244274809,0.01526717557251911,389.9519230769231,0.9615384615384616,0.038461538461538436
228,471.8344827586207,1.0,0.0,656.6071428571429,0.9928571428571429,0.0071428571428571175,292.52,0.925,0.07499999999999996
229,567.0379310344828,0.906896551724138,0.09310344827586203,845.6809338521401,0.867704280155642,0.13229571984435795,385.02139037433153,0.9090909090909091,0.09090909090909094
230,659.25,0.9305555555555556,0.06944444444444442,939.192,0.896,0.10399999999999998,345.7716049382716,0.9320987654320988,0.0679012345679012
231,403.64827586206894,1.0,0.0,717.0928571428572,0.9928571428571429,0.0071428571428571175,330.9423076923077,0.9519230769230769,0.04807692307692313
232,450.22758620689655,0.9724137931034482,0.02758620689655178,697.9357142857143,0.95,0.050000000000000044,415.4746835443038,0.930379746835443,0.069620253164557
233,369.7931034482759,0.9862068965517241,0.01379310344827589,959.384,0.984,0.016000000000000014,445.8457711442786,0.9800995024875622,0.01990049751243783
234,496.3034482758621,0.993103448275862,0.006896551724137945,1192.3854166666667,0.9583333333333334,0.04166666666666663,384.71287128712873,0.9702970297029703,0.02970297029702973
235,540.7034482758621,0.903448275862069,0.096551724137931,687.7553956834532,0.9928057553956835,0.007194244604316502,418.5217391304348,0.966183574879227,0.033816425120772986
236,815.1448275862069,0.9862068965517241,0.01379310344827589,1119.388888888889,0.8796296296296297,0.12037037037037035,465.3859649122807,0.9473684210526315,0.052631578947368474
237,439.5448275862069,1.0,0.0,687.9424460431654,0.9856115107913669,0.014388489208633115,498.72058823529414,0.9803921568627451,0.019607843137254943
238,412.8,0.9586206896551724,0.04137931034482756,807.3059701492538,0.9328358208955224,0.06716417910447758,402.05,0.965,0.03500000000000003
239,394.9310344827586,0.993103448275862,0.006896551724137945,602.9071428571428,0.7571428571428571,0.24285714285714288,469.55445544554453,0.9702970297029703,0.02970297029702973
240,372.82068965517243,0.9862068965517241,0.01379310344827589,738.5073529411765,0.9191176470588235,0.08088235294117652,359.7451923076923,0.9615384615384616,0.038461538461538436
241,504.3724137931035,1.0,0.0,844.8518518518518,1.0,0.0,335.7931034482759,0.9310344827586207,0.06896551724137934
242,389.0827586206897,1.0,0.0,589.2,1.0,0.0,310.85714285714283,0.9261083743842364,0.07389162561576357
243,486.0137931034483,1.0,0.0,849.5514705882352,0.9705882352941176,0.02941176470588236,422.63247863247864,0.9487179487179487,0.05128205128205132
244,399.04137931034484,0.993103448275862,0.006896551724137945,748.65,0.9928571428571429,0.0071428571428571175,311.99029126213594,0.9271844660194175,0.07281553398058249
245,443.95862068965516,0.9896551724137931,0.010344827586206917,747.8478260869565,0.9456521739130435,0.05434782608695654,328.43715846994536,0.9234972677595629,0.07650273224043713
247,469.57241379310346,0.993103448275862,0.006896551724137945,987.9692307692308,0.9615384615384616,0.038461538461538436,304.6105769230769,0.9134615384615384,0.08653846153846156
248,398.4551724137931,0.9862068965517241,0.01379310344827589,724.6785714285714,0.9928571428571429,0.0071428571428571175,332.0731707317073,0.9365853658536586,0.06341463414634141
249,514.551724137931,0.9724137931034482,0.02758620689655178,967.7226890756302,0.9411764705882353,0.05882352941176472,306.6764705882353,0.9019607843137255,0.0980392156862745
250,411.19310344827585,0.993103448275862,0.006896551724137945,881.4850746268656,0.9477611940298507,0.052238805970149294,338.20772946859904,0.9565217391304348,0.04347826086956519
251,494.4344827586207,0.993103448275862,0.006896551724137945,884.1171875,0.96875,0.03125,304.4975369458128,0.916256157635468,0.08374384236453203
252,513.2344827586207,1.0,0.0,943.723076923077,0.9538461538461539,0.0461538461538461,419.5230769230769,0.9538461538461539,0.0461538461538461
253,399.7586206896552,0.993103448275862,0.006896551724137945,665.3642857142858,0.9785714285714285,0.021428571428571463,314.9899497487437,0.9246231155778895,0.07537688442211055
254,383.36551724137934,0.9655172413793104,0.03448275862068961,837.1897810218978,0.927007299270073,0.07299270072992703,247.2439024390244,0.8943089430894309,0.10569105691056913
255,511.73793103448276,0.9517241379310345,0.0482758620689655,746.5251798561151,0.935251798561151,0.06474820143884896,350.64233576642334,0.948905109489051,0.051094890510948954
256,405.06206896551726,1.0,0.0,649.931899641577,1.0,0.0,295.35625,0.90625,0.09375
257,384.8758620689655,0.9172413793103448,0.08275862068965523,697.2753623188406,0.9637681159420289,0.036231884057971064,334.1137440758294,0.919431279620853,0.08056872037914697
258,365.19310344827585,0.993103448275862,0.006896551724137945,567.9428571428572,0.9714285714285714,0.02857142857142858,257.8018018018018,0.8648648648648649,0.1351351351351351
259,392.64827586206894,1.0,0.0,588.4928571428571,0.9642857142857143,0.0357142857142857,311.0696517412935,0.9502487562189055,0.04975124378109452
260,384.0689655172414,0.993103448275862,0.006896551724137945,543.9,0.9214285714285714,0.07857142857142863,287.17021276595744,0.9202127659574468,0.07978723404255317
261,397.4206896551724,0.993103448275862,0.006896551724137945,845.2888888888889,1.0,0.0,416.963963963964,0.9459459459459459,0.05405405405405406
262,439.64827586206894,1.0,0.0,622.8035714285714,0.9857142857142858,0.014285714285714235,287.7475247524753,0.9306930693069307,0.06930693069306926
263,459.5827586206897,0.993103448275862,0.006896551724137945,795.649446494465,0.988929889298893,0.011070110701106972,392.17031630170317,0.9659367396593674,0.03406326034063256
264,382.5310344827586,0.9793103448275862,0.020689655172413834,716.136690647482,0.9784172661870504,0.021582733812949617,359.05102040816325,0.9846938775510204,0.015306122448979553
265,434.0827586206897,0.9896551724137931,0.010344827586206917,898.7655677655678,0.9816849816849816,0.01831501831501836,350.30150753768845,0.9447236180904522,0.055276381909547756
266,531.6896551724138,0.9689655172413794,0.03103448275862064,650.7942238267148,0.9386281588447654,0.06137184115523464,373.4579207920792,0.9579207920792079,0.04207920792079212
267,455.06206896551726,0.9827586206896551,0.017241379310344862,888.1550387596899,0.9496124031007752,0.050387596899224785,504.40865384615387,0.9086538461538461,0.09134615384615385
268,386.07241379310346,1.0,0.0,618.8566308243728,0.946236559139785,0.053763440860215006,320.04358353510895,0.9636803874092009,0.03631961259079908
269,491.7689655172414,0.996551724137931,0.0034482758620689724,971.0620437956204,0.9416058394160584,0.058394160583941646,336.3753213367609,0.9280205655526992,0.07197943444730082
270,447.76206896551724,0.9827586206896551,0.017241379310344862,868.4774436090225,0.9736842105263158,0.02631578947368418,359.4742014742015,0.9336609336609336,0.06633906633906639
271,520.3965517241379,0.9689655172413794,0.03103448275862064,994.4102564102565,0.9706959706959707,0.02930402930402931,444.25552825552825,0.9115479115479116,0.0884520884520884
272,470.31724137931036,0.9896551724137931,0.010344827586206917,877.1185185185185,0.9481481481481482,0.051851851851851816,583.1840796019901,0.9950248756218906,0.00497512437810943
273,425.6241379310345,0.996551724137931,0.0034482758620689724,717.1534772182255,0.9688249400479616,0.031175059952038398,314.07109004739334,0.9312796208530806,0.06872037914691942
274,452.17241379310343,0.993103448275862,0.006896551724137945,710.899641577061,0.9139784946236559,0.08602150537634412,268.7883008356546,0.9025069637883009,0.09749303621169914
275,401.2241379310345,0.9862068965517241,0.01379310344827589,743.3597122302158,0.960431654676259,0.03956834532374098,312.5108108108108,0.9243243243243243,0.07567567567567568
276,477.5655172413793,0.9586206896551724,0.04137931034482756,845.2734082397004,0.9662921348314607,0.0337078651685393,485.692118226601,0.9802955665024631,0.019704433497536922
277,422.66896551724136,0.993103448275862,0.006896551724137945,740.4607142857143,0.9142857142857143,0.08571428571428574,325.2063882063882,0.9459459459459459,0.05405405405405406
278,647.9655172413793,0.8758620689655172,0.12413793103448278,856.918918918919,0.9575289575289575,0.0424710424710425,530.9197530864197,0.9197530864197531,0.08024691358024694
279,458.36551724137934,1.0,0.0,749.9428571428572,0.9821428571428571,0.017857142857142905,558.5882352941177,0.9534313725490197,0.04656862745098034
280,448.0896551724138,0.996551724137931,0.0034482758620689724,767.7236363636364,1.0,0.0,421.21890547263683,0.9651741293532339,0.03482587064676612
281,418.42413793103447,1.0,0.0,746.9381818181819,0.9672727272727273,0.032727272727272716,349.2270408163265,0.9438775510204082,0.056122448979591844
282,681.0344827586207,0.9827586206896551,0.017241379310344862,1166.8553191489361,0.8851063829787233,0.11489361702127665,352.546568627451,0.9436274509803921,0.056372549019607865
283,399.5551724137931,0.9827586206896551,0.017241379310344862,738.8492647058823,0.9154411764705882,0.0845588235294118,434.15776699029124,0.9635922330097088,0.036407766990291246
284,402.9206896551724,1.0,0.0,757.2627737226277,0.9598540145985401,0.04014598540145986,444.3970223325062,0.9776674937965261,0.022332506203473934
285,394.6137931034483,1.0,0.0,751.5428571428571,0.9892857142857143,0.010714285714285676,321.64824120603015,0.914572864321608,0.085427135678392
286,505.0,0.9827586206896551,0.017241379310344862,745.2110311750599,0.9592326139088729,0.04076738609112707,309.80845771144277,0.9328358208955224,0.06716417910447758
287,533.8379310344827,1.0,0.0,829.6666666666666,1.0,0.0,338.1479591836735,0.9311224489795918,0.06887755102040816
288,481.7854671280277,0.9896193771626297,0.01038062283737029,1003.6782945736434,0.937984496124031,0.06201550387596899,335.19804400977995,0.9511002444987775,0.0488997555012225
289,387.6137931034483,0.9586206896551724,0.04137931034482756,627.2753623188406,0.9565217391304348,0.04347826086956519,332.4495192307692,0.9567307692307693,0.043269230769230727
290,435.8103448275862,0.9896551724137931,0.010344827586206917,849.4436090225564,0.9661654135338346,0.03383458646616544,326.021164021164,0.9338624338624338,0.06613756613756616
291,404.9689655172414,0.9827586206896551,0.017241379310344862,709.258064516129,0.942652329749104,0.05734767025089604,436.280193236715,0.9589371980676329,0.04106280193236711
292,425.5,0.9896551724137931,0.010344827586206917,779.3157894736842,0.9624060150375939,0.03759398496240607,299.1123595505618,0.9325842696629213,0.0674157303370787
293,488.5655172413793,0.9896551724137931,0.010344827586206917,757.2753623188406,0.9818840579710145,0.018115942028985477,543.6176470588235,0.9754901960784313,0.02450980392156865
294,463.72758620689655,0.9827586206896551,0.017241379310344862,857.1213235294117,0.9742647058823529,0.02573529411764708,350.9879518072289,0.946987951807229,0.053012048192771055
295,406.6137931034483,0.9862068965517241,0.01379310344827589,815.2518248175182,0.9927007299270073,0.007299270072992692,386.7121212121212,0.9570707070707071,0.04292929292929293
296,493.46206896551723,0.993103448275862,0.006896551724137945,846.2140221402213,0.9704797047970479,0.029520295202952074,352.29411764705884,0.9539641943734015,0.04603580562659848
298,454.5655172413793,1.0,0.0,862.3876811594203,0.9963768115942029,0.0036231884057971175,318.85911602209944,0.919889502762431,0.08011049723756902
299,469.52758620689656,0.996551724137931,0.0034482758620689724,790.7890909090909,0.9672727272727273,0.032727272727272716,333.0672853828306,0.925754060324826,0.07424593967517401
300,471.84137931034485,0.9862068965517241,0.01379310344827589,745.6785714285714,0.9928571428571429,0.0071428571428571175,375.1771844660194,0.9490291262135923,0.050970873786407744
301,389.5206896551724,0.996551724137931,0.0034482758620689724,636.6464285714286,0.9642857142857143,0.0357142857142857,450.320987654321,0.9827160493827161,0.01728395061728394
302,374.75432525951555,0.986159169550173,0.01384083044982698,628.2508960573476,0.9713261648745519,0.028673835125448077,354.56416464891043,0.9515738498789347,0.048426150121065326
303,378.1551724137931,0.9827586206896551,0.017241379310344862,692.3714285714286,0.9678571428571429,0.03214285714285714,438.5238095238095,0.9635854341736695,0.036414565826330514
304,416.548275862069,0.996551724137931,0.0034482758620689724,694.2928571428571,0.9892857142857143,0.010714285714285676,354.35011990407673,0.9568345323741008,0.043165467625899234
305,545.3379310344827,0.9482758620689655,0.051724137931034475,840.875939849624,0.9661654135338346,0.03383458646616544,350.6603325415677,0.9239904988123515,0.07600950118764849
306,483.94827586206895,0.993103448275862,0.006896551724137945,718.3201438848921,0.9928057553956835,0.007194244604316502,336.29756097560977,0.9707317073170731,0.029268292682926855
307,435.9206896551724,0.996551724137931,0.0034482758620689724,761.0964285714285,0.9928571428571429,0.0071428571428571175,351.38277511961724,0.9425837320574163,0.0574162679425837
308,529.2172413793104,0.993103448275862,0.006896551724137945,1036.3117408906883,0.97165991902834,0.028340080971659964,337.7869249394673,0.9322033898305084,0.06779661016949157
309,425.26206896551724,1.0,0.0,736.4802867383513,0.985663082437276,0.014336917562724039,493.9950372208437,0.9851116625310173,0.01488833746898266
310,466.5655172413793,1.0,0.0,868.9525547445255,0.9708029197080292,0.029197080291970767,410.96305418719214,0.9729064039408867,0.027093596059113323
312,454.7,0.9724137931034482,0.02758620689655178,666.0967741935484,0.9390681003584229,0.06093189964157708,522.5036855036855,0.9803439803439803,0.019656019656019708
313,464.5241379310345,0.9758620689655172,0.024137931034482807,800.6981818181819,0.9745454545454545,0.025454545454545507,425.90072639225184,0.9297820823244553,0.07021791767554475
314,512.4068965517241,0.9793103448275862,0.020689655172413834,775.7285714285714,0.9857142857142858,0.014285714285714235,373.4029850746269,0.917910447761194,0.08208955223880599
315,429.47241379310344,1.0,0.0,824.7169117647059,0.9742647058823529,0.02573529411764708,318.86744186046514,0.9232558139534883,0.07674418604651168
316,387.04137931034484,0.9827586206896551,0.017241379310344862,757.6581818181818,0.9381818181818182,0.06181818181818177,339.0995145631068,0.9320388349514563,0.06796116504854366
317,384.2241379310345,1.0,0.0,577.405017921147,0.9713261648745519,0.028673835125448077,288.36649214659684,0.9162303664921466,0.08376963350785338
318,480.29655172413794,1.0,0.0,1113.767716535433,0.9960629921259843,0.003937007874015741,358.1186440677966,0.9225181598062954,0.07748184019370463
319,492.50344827586207,0.9758620689655172,0.024137931034482807,767.9665427509294,0.8438661710037175,0.15613382899628248,382.04522613065325,0.9170854271356784,0.08291457286432158
320,402.6448275862069,0.9689655172413794,0.03103448275862064,846.9375,0.9889705882352942,0.011029411764705843,311.8673469387755,0.9311224489795918,0.06887755102040816
321,525.8541666666666,0.9756944444444444,0.02430555555555558,879.6277372262774,0.9416058394160584,0.058394160583941646,442.5509708737864,0.9660194174757282,0.03398058252427183
322,422.63448275862066,0.993103448275862,0.006896551724137945,707.9175627240144,0.978494623655914,0.021505376344086002,462.3211678832117,0.9683698296836983,0.031630170316301665
323,483.49655172413793,0.9655172413793104,0.03448275862068961,929.0766423357665,0.9671532846715328,0.03284671532846717,318.405684754522,0.9147286821705426,0.0852713178294574
324,475.06206896551726,0.9551724137931035,0.04482758620689653,706.8036363636363,0.9309090909090909,0.06909090909090909,324.2559366754617,0.9102902374670184,0.08970976253298157
325,522.5724137931035,0.996551724137931,0.0034482758620689724,859.5468164794007,0.9662921348314607,0.0337078651685393,403.62745098039215,0.9730392156862745,0.026960784313725505
326,531.4896551724138,0.9896551724137931,0.010344827586206917,722.3623188405797,0.9710144927536232,0.02898550724637683,427.08498583569406,0.9178470254957507,0.0821529745042493
327,435.1965517241379,0.996551724137931,0.0034482758620689724,635.3535714285714,0.9928571428571429,0.0071428571428571175,412.4485294117647,0.9803921568627451,0.019607843137254943
328,386.75432525951555,0.9826989619377162,0.01730103806228378,999.2074074074075,0.9481481481481482,0.051851851851851816,294.3478260869565,0.9043478260869565,0.09565217391304348
329,372.9413793103448,0.996551724137931,0.0034482758620689724,747.2607142857142,0.9714285714285714,0.02857142857142858,406.81400966183577,0.966183574879227,0.033816425120772986
330,382.81724137931036,0.9896551724137931,0.010344827586206917,752.3642857142858,0.9642857142857143,0.0357142857142857,342.67149758454104,0.9468599033816425,0.0531400966183575
331,388.1137931034483,0.9827586206896551,0.017241379310344862,599.3357142857143,0.9678571428571429,0.03214285714285714,321.4168797953964,0.9514066496163683,0.04859335038363166
332,553.9965517241379,0.9896551724137931,0.010344827586206917,656.8586956521739,0.9891304347826086,0.010869565217391353,317.36538461538464,0.9158653846153846,0.08413461538461542
333,356.37931034482756,0.996551724137931,0.0034482758620689724,664.8392857142857,0.9928571428571429,0.0071428571428571175,336.9292452830189,0.9410377358490566,0.05896226415094341
334,585.6172413793104,0.9896551724137931,0.010344827586206917,945.5880149812734,0.9812734082397003,0.01872659176029967,417.55120481927713,0.8975903614457831,0.10240963855421692
335,366.61034482758623,0.9896551724137931,0.010344827586206917,589.675,0.9607142857142857,0.03928571428571426,331.35696821515893,0.9388753056234719,0.06112469437652812
336,464.77241379310345,0.9758620689655172,0.024137931034482807,709.85,0.975,0.025000000000000022,344.775,0.9525,0.04749999999999999
337,539.744827586207,0.993103448275862,0.006896551724137945,740.4172661870504,0.9748201438848921,0.025179856115107868,347.08254716981133,0.9292452830188679,0.07075471698113212
338,426.1655172413793,0.9793103448275862,0.020689655172413834,955.8627450980392,0.9254901960784314,0.07450980392156858,414.00252525252523,0.9722222222222222,0.02777777777777779
339,364.30689655172415,0.9758620689655172,0.024137931034482807,592.1899641577061,0.9283154121863799,0.07168458781362008,486.5965770171149,0.9633251833740831,0.03667481662591687
340,360.28620689655173,0.9896551724137931,0.010344827586206917,581.9214285714286,0.9642857142857143,0.0357142857142857,326.53506493506495,0.9506493506493506,0.04935064935064937
341,418.3379310344828,0.993103448275862,0.006896551724137945,684.2753623188406,0.9806763285024155,0.019323671497584516,400.9781553398058,0.9684466019417476,0.03155339805825241
342,440.64827586206894,0.9689655172413794,0.03103448275862064,621.0827338129496,0.9640287769784173,0.03597122302158273,292.9504950495049,0.905940594059406,0.09405940594059403
343,444.8344827586207,0.9724137931034482,0.02758620689655178,741.786231884058,0.9601449275362319,0.03985507246376807,469.5558194774347,0.9477434679334917,0.052256532066508266
344,454.04137931034484,0.9689655172413794,0.03103448275862064,840.7810218978102,0.9562043795620438,0.04379562043795615,366.5,0.9393203883495146,0.06067961165048541
345,456.4793103448276,1.0,0.0,766.5,0.9928057553956835,0.007194244604316502,402.73333333333335,0.9851851851851852,0.014814814814814836
346,482.7448275862069,0.9827586206896551,0.017241379310344862,614.95,0.975,0.025000000000000022,377.4126213592233,0.9563106796116505,0.043689320388349495
347,396.0103448275862,0.9758620689655172,0.024137931034482807,583.9178571428571,0.95,0.050000000000000044,497.34653465346537,0.9900990099009901,0.00990099009900991
348,426.5689655172414,1.0,0.0,810.8453237410072,0.9712230215827338,0.02877697841726623,425.78921568627453,0.9730392156862745,0.026960784313725505
349,497.1241379310345,0.9862068965517241,0.01379310344827589,784.4480286738351,0.989247311827957,0.010752688172043001,500.7920792079208,0.9727722772277227,0.027227722772277252
350,535.0172413793103,1.0,0.0,853.8941605839416,1.0,0.0,477.9877750611247,0.9731051344743277,0.02689486552567233
351,491.4,0.9896551724137931,0.010344827586206917,778.7472924187725,0.9891696750902527,0.010830324909747335,321.53937947494035,0.9045346062052506,0.09546539379474939
352,615.048275862069,0.993103448275862,0.006896551724137945,919.6914498141264,0.9814126394052045,0.018587360594795488,506.23366834170855,0.9673366834170855,0.03266331658291455
353,466.19310344827585,0.996551724137931,0.0034482758620689724,688.2014388489208,0.9820143884892086,0.017985611510791366,333.49333333333334,0.9166666666666666,0.08333333333333337
354,347.17241379310343,1.0,0.0,582.0535714285714,0.9821428571428571,0.017857142857142905,343.3373786407767,0.941747572815534,0.058252427184465994
355,478.4862068965517,1.0,0.0,1080.2766990291261,1.0,0.0,459.90261282660333,0.9501187648456056,0.049881235154394354
356,470.0206896551724,0.9896551724137931,0.010344827586206917,824.7169117647059,0.9558823529411765,0.044117647058823484,349.03674540682414,0.94750656167979,0.05249343832021003
357,592.6827586206897,1.0,0.0,907.9705882352941,1.0,0.0,390.82107843137254,0.9803921568627451,0.019607843137254943
358,420.78275862068966,1.0,0.0,664.8214285714286,0.9678571428571429,0.03214285714285714,393.6079404466501,0.9925558312655087,0.007444168734491274
359,448.88965517241377,0.996551724137931,0.0034482758620689724,814.5379061371841,0.9783393501805054,0.02166064981949456,352.23222748815164,0.9360189573459715,0.06398104265402849
360,915.3931034482758,0.593103448275862,0.40689655172413797,835.9420289855072,0.9420289855072463,0.05797101449275366,297.4166666666667,0.9196428571428571,0.0803571428571429
361,430.42413793103447,0.9862068965517241,0.01379310344827589,752.4087591240876,0.9817518248175182,0.018248175182481785,475.1341463414634,0.973170731707317,0.02682926829268295
362,474.6034482758621,0.9793103448275862,0.020689655172413834,778.2996254681648,0.9550561797752809,0.0449438202247191,442.14334470989763,0.9283276450511946,0.07167235494880542
363,390.6275862068965,0.9896551724137931,0.010344827586206917,731.3082437275986,0.967741935483871,0.032258064516129004,353.66187050359713,0.9592326139088729,0.04076738609112707
364,655.2896551724137,0.9862068965517241,0.01379310344827589,970.3557312252965,0.9802371541501976,0.01976284584980237,474.46973365617436,0.9225181598062954,0.07748184019370463
365,405.36206896551727,0.9758620689655172,0.024137931034482807,743.8279569892474,0.9498207885304659,0.05017921146953408,301.04668304668303,0.9287469287469288,0.07125307125307123
366,453.51724137931035,1.0,0.0,833.9888059701492,0.9701492537313433,0.02985074626865669,337.0057471264368,0.9339080459770115,0.06609195402298851
367,573.5034482758621,0.993103448275862,0.006896551724137945,932.7811320754716,0.9924528301886792,0.007547169811320753,345.7648456057007,0.9239904988123515,0.07600950118764849
368,437.1655172413793,0.996551724137931,0.0034482758620689724,761.9390681003584,0.982078853046595,0.017921146953404965,361.9156327543424,0.9429280397022333,0.05707196029776673
369,403.0103448275862,0.9586206896551724,0.04137931034482756,795.5471014492754,0.9637681159420289,0.036231884057971064,413.78809523809525,0.9404761904761905,0.059523809523809534
370,437.20344827586206,0.9586206896551724,0.04137931034482756,769.6895306859205,0.9602888086642599,0.03971119133574008,330.7277108433735,0.9518072289156626,0.048192771084337394
371,394.0586206896552,0.9413793103448276,0.05862068965517242,625.5017921146954,0.8924731182795699,0.10752688172043012,376.58937198067633,0.9492753623188406,0.050724637681159424
372,408.3217993079585,0.9896193771626297,0.01038062283737029,721.5714285714286,0.9821428571428571,0.017857142857142905,351.22716049382717,0.9654320987654321,0.03456790123456788
